,DataSetName,ColumnName,ColumnType,Encoder,EncoderForOthers,Cardinality,Score,Roc_auc_score
260,Adult,education,Ordinal,JamesSteinEncoder,LabelEncoder,16,0.8005896542481908,0.7362440311383973
261,Adult,education,Ordinal,JamesSteinEncoder,OneHotEncoder,16,0.810707585097829,0.7506934412744272
262,Adult,education,Ordinal,JamesSteinEncoder,TargetEncoder,16,0.8119807022246046,0.7502664670358332
263,Adult,education,Ordinal,JamesSteinEncoder,HelmertEncoder,16,0.8113776467435004,0.7520477207977208
264,Adult,education,Ordinal,JamesSteinEncoder,BinaryEncoder,16,0.8050790672741892,0.7414084757834758
265,Adult,education,Ordinal,JamesSteinEncoder,SumEncoder,16,0.8090994371482176,0.7490795915091688
266,Adult,education,Ordinal,JamesSteinEncoder,JamesSteinEncoder,16,0.8119807022246046,0.7502664670358332
267,Adult,education,Ordinal,JamesSteinEncoder,HashingEncoder,16,0.7946931117662825,0.7273264766662653
268,Adult,education,Ordinal,JamesSteinEncoder,BaseNEncoder,16,0.8050790672741892,0.7414084757834758
269,Adult,education,Ordinal,JamesSteinEncoder,FrequencyEncoder,16,0.8098365049584562,0.7506602112676057
270,Adult,education,Ordinal,HashingEncoder,LabelEncoder,16,0.8001206110962209,0.737568842542434
271,Adult,education,Ordinal,HashingEncoder,OneHotEncoder,16,0.8071562583757705,0.7457885668713135
272,Adult,education,Ordinal,HashingEncoder,TargetEncoder,16,0.8103725542749933,0.748379880422134
273,Adult,education,Ordinal,HashingEncoder,HelmertEncoder,16,0.8087644063253819,0.7496752237069138
274,Adult,education,Ordinal,HashingEncoder,BinaryEncoder,16,0.801594746716698,0.736729941615505
275,Adult,education,Ordinal,HashingEncoder,SumEncoder,16,0.8074912891986062,0.7464657066329601
276,Adult,education,Ordinal,HashingEncoder,JamesSteinEncoder,16,0.8105065666041276,0.7484689117611653
277,Adult,education,Ordinal,HashingEncoder,HashingEncoder,16,0.7937550254623426,0.7257032221820953
278,Adult,education,Ordinal,HashingEncoder,BaseNEncoder,16,0.801594746716698,0.736729941615505
279,Adult,education,Ordinal,HashingEncoder,FrequencyEncoder,16,0.8063521844009649,0.7480726596043497
280,Adult,education,Ordinal,BaseNEncoder,LabelEncoder,16,0.7985124631466095,0.7353186067974801
281,Adult,education,Ordinal,BaseNEncoder,OneHotEncoder,16,0.8052130796033236,0.7442248756069177
282,Adult,education,Ordinal,BaseNEncoder,TargetEncoder,16,0.8118466898954704,0.7502683479796157
283,Adult,education,Ordinal,BaseNEncoder,HelmertEncoder,16,0.8074912891986062,0.7500112856626941
284,Adult,education,Ordinal,BaseNEncoder,BinaryEncoder,16,0.8039399624765479,0.7410153585329642
285,Adult,education,Ordinal,BaseNEncoder,SumEncoder,16,0.8069552398820692,0.7462004935596486
286,Adult,education,Ordinal,BaseNEncoder,JamesSteinEncoder,16,0.8117126775663361,0.7501793166405842
287,Adult,education,Ordinal,BaseNEncoder,HashingEncoder,16,0.7956982042347897,0.7304488433449702
288,Adult,education,Ordinal,BaseNEncoder,BaseNEncoder,16,0.8039399624765479,0.7410153585329642
289,Adult,education,Ordinal,BaseNEncoder,FrequencyEncoder,16,0.8090994371482176,0.7504432757513744
290,Adult,education,Ordinal,FrequencyEncoder,LabelEncoder,16,0.801125703564728,0.738872963564865
291,Adult,education,Ordinal,FrequencyEncoder,OneHotEncoder,16,0.8095014741356205,0.7495285100918903
292,Adult,education,Ordinal,FrequencyEncoder,TargetEncoder,16,0.8094344679710533,0.7478475733317282
293,Adult,education,Ordinal,FrequencyEncoder,HelmertEncoder,16,0.8099035111230233,0.7525229725933951
294,Adult,education,Ordinal,FrequencyEncoder,BinaryEncoder,16,0.8025328330206379,0.7391714066449983
295,Adult,education,Ordinal,FrequencyEncoder,SumEncoder,16,0.8076253015277406,0.7490093696079612
296,Adult,education,Ordinal,FrequencyEncoder,JamesSteinEncoder,16,0.8094344679710533,0.7478475733317282
297,Adult,education,Ordinal,FrequencyEncoder,HashingEncoder,16,0.7954971857410882,0.7264969804582482
298,Adult,education,Ordinal,FrequencyEncoder,BaseNEncoder,16,0.8025328330206379,0.7391714066449983
299,Adult,education,Ordinal,FrequencyEncoder,FrequencyEncoder,16,0.8069552398820692,0.744564072469002
300,Adult,race,Nominal,LabelEncoder,LabelEncoder,5,0.7986464754757437,0.7348621644396293
301,Adult,race,Nominal,LabelEncoder,OneHotEncoder,5,0.8076253015277406,0.7483729836282654
302,Adult,race,Nominal,LabelEncoder,TargetEncoder,5,0.8099705172875905,0.7482036986878536
303,Adult,race,Nominal,LabelEncoder,HelmertEncoder,5,0.8080273385151434,0.7506401478672605
304,Adult,race,Nominal,LabelEncoder,BinaryEncoder,5,0.8057491289198606,0.7425809307411422
305,Adult,race,Nominal,LabelEncoder,SumEncoder,5,0.8068212275529348,0.74765697102845
306,Adult,race,Nominal,LabelEncoder,JamesSteinEncoder,5,0.8101045296167247,0.7482927300268849
307,Adult,race,Nominal,LabelEncoder,HashingEncoder,5,0.7891316001072098,0.7203588339151719
308,Adult,race,Nominal,LabelEncoder,BaseNEncoder,5,0.8057491289198606,0.7425809307411422
309,Adult,race,Nominal,LabelEncoder,FrequencyEncoder,5,0.8060841597426963,0.7435308073512299
310,Adult,race,Nominal,OneHotEncoder,LabelEncoder,5,0.8001206110962209,0.7364778951486699
311,Adult,race,Nominal,OneHotEncoder,OneHotEncoder,5,0.8063521844009649,0.7464362385137032
312,Adult,race,Nominal,OneHotEncoder,TargetEncoder,5,0.8125167515411418,0.7485316098872438
313,Adult,race,Nominal,OneHotEncoder,HelmertEncoder,5,0.8094344679710533,0.7523931874724128
314,Adult,race,Nominal,OneHotEncoder,BinaryEncoder,5,0.8060171535781292,0.7442135899442238
315,Adult,race,Nominal,OneHotEncoder,SumEncoder,5,0.8090994371482176,0.7495341529232374
316,Adult,race,Nominal,OneHotEncoder,JamesSteinEncoder,5,0.8125167515411418,0.7485316098872438
317,Adult,race,Nominal,OneHotEncoder,HashingEncoder,5,0.7923478960064326,0.7254956913847759
318,Adult,race,Nominal,OneHotEncoder,BaseNEncoder,5,0.8060171535781292,0.7442135899442238
319,Adult,race,Nominal,OneHotEncoder,FrequencyEncoder,5,0.8055481104261593,0.7433565065607319
320,Adult,race,Nominal,TargetEncoder,LabelEncoder,5,0.798311444652908,0.7344577615264236
321,Adult,race,Nominal,TargetEncoder,OneHotEncoder,5,0.804006968641115,0.7421508215962442
322,Adult,race,Nominal,TargetEncoder,TargetEncoder,5,0.8104395604395604,0.7481516592432085
323,Adult,race,Nominal,TargetEncoder,HelmertEncoder,5,0.806888233717502,0.7495197323542395
324,Adult,race,Nominal,TargetEncoder,BinaryEncoder,5,0.8041409809702492,0.7383306247742868
325,Adult,race,Nominal,TargetEncoder,SumEncoder,5,0.8052130796033236,0.7437703141928496
326,Adult,race,Nominal,TargetEncoder,JamesSteinEncoder,5,0.8104395604395604,0.7481516592432085
327,Adult,race,Nominal,TargetEncoder,HashingEncoder,5,0.7928169391584026,0.7266255116167086
328,Adult,race,Nominal,TargetEncoder,BaseNEncoder,5,0.8041409809702492,0.7383306247742868
329,Adult,race,Nominal,TargetEncoder,FrequencyEncoder,5,0.8050120611096221,0.742909468921793
330,Adult,race,Nominal,HelmertEncoder,LabelEncoder,5,0.8000536049316537,0.7369788531760363
331,Adult,race,Nominal,HelmertEncoder,OneHotEncoder,5,0.8064861967300991,0.7445251996308335
332,Adult,race,Nominal,HelmertEncoder,TargetEncoder,5,0.8127847761994104,0.7489824094137474
333,Adult,race,Nominal,HelmertEncoder,HelmertEncoder,5,0.8090324309836505,0.7517624443240641
334,Adult,race,Nominal,HelmertEncoder,BinaryEncoder,5,0.8060841597426963,0.7425307722402792
335,Adult,race,Nominal,HelmertEncoder,SumEncoder,5,0.807357276869472,0.7447402542032824
336,Adult,race,Nominal,HelmertEncoder,JamesSteinEncoder,5,0.8127177700348432,0.7489378937442318
337,Adult,race,Nominal,HelmertEncoder,HashingEncoder,5,0.792548914500134,0.7249019401308133
338,Adult,race,Nominal,HelmertEncoder,BaseNEncoder,5,0.8060841597426963,0.7425307722402792
339,Adult,race,Nominal,HelmertEncoder,FrequencyEncoder,5,0.8075582953631734,0.7460556608884075
340,Adult,race,Nominal,BinaryEncoder,LabelEncoder,5,0.7999865987670866,0.7369343375065206
341,Adult,race,Nominal,BinaryEncoder,OneHotEncoder,5,0.8047440364513535,0.744549651900004
342,Adult,race,Nominal,BinaryEncoder,TargetEncoder,5,0.8129187885285446,0.7507987741262387
343,Adult,race,Nominal,BinaryEncoder,HelmertEncoder,5,0.8076923076923077,0.7504175695196821
344,Adult,race,Nominal,BinaryEncoder,BinaryEncoder,5,0.8028008576789064,0.7388949079089925
345,Adult,race,Nominal,BinaryEncoder,SumEncoder,5,0.8050120611096221,0.7448186268608803
346,Adult,race,Nominal,BinaryEncoder,JamesSteinEncoder,5,0.813052800857679,0.7508878054652701
347,Adult,race,Nominal,BinaryEncoder,HashingEncoder,5,0.7893996247654784,0.7211732825729305
348,Adult,race,Nominal,BinaryEncoder,BaseNEncoder,5,0.8028008576789064,0.7388949079089925
349,Adult,race,Nominal,BinaryEncoder,FrequencyEncoder,5,0.8047440364513535,0.7413677220015248
350,Adult,race,Nominal,SumEncoder,LabelEncoder,5,0.7997855802733852,0.7357098431042093
351,Adult,race,Nominal,SumEncoder,OneHotEncoder,5,0.8080943446797105,0.747502733638297
352,Adult,race,Nominal,SumEncoder,TargetEncoder,5,0.8095684803001876,0.7473002186910638
353,Adult,race,Nominal,SumEncoder,HelmertEncoder,5,0.8078933261860091,0.7500965551141608
354,Adult,race,Nominal,SumEncoder,BinaryEncoder,5,0.8045430179576522,0.7418705609726737
355,Adult,race,Nominal,SumEncoder,SumEncoder,5,0.8070892522112034,0.7455622266361703
356,Adult,race,Nominal,SumEncoder,JamesSteinEncoder,5,0.8095014741356205,0.7472557030215481
357,Adult,race,Nominal,SumEncoder,HashingEncoder,5,0.7898016617528812,0.7231677099634846
358,Adult,race,Nominal,SumEncoder,BaseNEncoder,5,0.8045430179576522,0.7418705609726737
359,Adult,race,Nominal,SumEncoder,FrequencyEncoder,5,0.8087644063253819,0.7462205569599936
360,Adult,race,Nominal,JamesSteinEncoder,LabelEncoder,5,0.798311444652908,0.7344577615264236
361,Adult,race,Nominal,JamesSteinEncoder,OneHotEncoder,5,0.804006968641115,0.7421508215962442
362,Adult,race,Nominal,JamesSteinEncoder,TargetEncoder,5,0.8104395604395604,0.7481516592432085
363,Adult,race,Nominal,JamesSteinEncoder,HelmertEncoder,5,0.806888233717502,0.7495197323542395
364,Adult,race,Nominal,JamesSteinEncoder,BinaryEncoder,5,0.8041409809702492,0.7383306247742868
365,Adult,race,Nominal,JamesSteinEncoder,SumEncoder,5,0.8052130796033236,0.7437703141928496
366,Adult,race,Nominal,JamesSteinEncoder,JamesSteinEncoder,5,0.8104395604395604,0.7481516592432085
367,Adult,race,Nominal,JamesSteinEncoder,HashingEncoder,5,0.7928169391584026,0.7266255116167086
368,Adult,race,Nominal,JamesSteinEncoder,BaseNEncoder,5,0.8041409809702492,0.7383306247742868
369,Adult,race,Nominal,JamesSteinEncoder,FrequencyEncoder,5,0.8050120611096221,0.742909468921793
370,Adult,race,Nominal,HashingEncoder,LabelEncoder,5,0.8023988206915036,0.7377186910637615
371,Adult,race,Nominal,HashingEncoder,OneHotEncoder,5,0.8050120611096221,0.7426367320733518
372,Adult,race,Nominal,HashingEncoder,TargetEncoder,5,0.8112436344143661,0.7487767595602104
373,Adult,race,Nominal,HashingEncoder,HelmertEncoder,5,0.8094344679710533,0.7518477137755306
374,Adult,race,Nominal,HashingEncoder,BinaryEncoder,5,0.8036719378182793,0.7396554361783236
375,Adult,race,Nominal,HashingEncoder,SumEncoder,5,0.8051460734387563,0.7441803599374022
376,Adult,race,Nominal,HashingEncoder,JamesSteinEncoder,5,0.8113776467435004,0.7488657908992415
377,Adult,race,Nominal,HashingEncoder,HashingEncoder,5,0.7908737603859555,0.7220617150194615
378,Adult,race,Nominal,HashingEncoder,BaseNEncoder,5,0.8036719378182793,0.7396554361783236
379,Adult,race,Nominal,HashingEncoder,FrequencyEncoder,5,0.8070892522112034,0.7457440512017977
380,Adult,race,Nominal,BaseNEncoder,LabelEncoder,5,0.7999865987670866,0.7369343375065206
381,Adult,race,Nominal,BaseNEncoder,OneHotEncoder,5,0.8047440364513535,0.744549651900004
382,Adult,race,Nominal,BaseNEncoder,TargetEncoder,5,0.8129187885285446,0.7507987741262387
383,Adult,race,Nominal,BaseNEncoder,HelmertEncoder,5,0.8076923076923077,0.7504175695196821
384,Adult,race,Nominal,BaseNEncoder,BinaryEncoder,5,0.8028008576789064,0.7388949079089925
385,Adult,race,Nominal,BaseNEncoder,SumEncoder,5,0.8050120611096221,0.7448186268608803
386,Adult,race,Nominal,BaseNEncoder,JamesSteinEncoder,5,0.813052800857679,0.7508878054652701
387,Adult,race,Nominal,BaseNEncoder,HashingEncoder,5,0.7893996247654784,0.7211732825729305
388,Adult,race,Nominal,BaseNEncoder,BaseNEncoder,5,0.8028008576789064,0.7388949079089925
389,Adult,race,Nominal,BaseNEncoder,FrequencyEncoder,5,0.8047440364513535,0.7413677220015248
390,Adult,race,Nominal,FrequencyEncoder,LabelEncoder,5,0.7991155186277138,0.7343555635809157
391,Adult,race,Nominal,FrequencyEncoder,OneHotEncoder,5,0.8093004556419191,0.7484858402552064
392,Adult,race,Nominal,FrequencyEncoder,TargetEncoder,5,0.8106405789332619,0.7502852764736567
393,Adult,race,Nominal,FrequencyEncoder,HelmertEncoder,5,0.8055481104261593,0.7485385066811123
394,Adult,race,Nominal,FrequencyEncoder,BinaryEncoder,5,0.8054140980970249,0.7418128786966816
395,Adult,race,Nominal,FrequencyEncoder,SumEncoder,5,0.8066872152238006,0.7458406063159584
396,Adult,race,Nominal,FrequencyEncoder,JamesSteinEncoder,5,0.810707585097829,0.7503297921431725
397,Adult,race,Nominal,FrequencyEncoder,HashingEncoder,5,0.7887965692843741,0.7210453783957305
398,Adult,race,Nominal,FrequencyEncoder,BaseNEncoder,5,0.8054140980970249,0.7418128786966816
399,Adult,race,Nominal,FrequencyEncoder,FrequencyEncoder,5,0.8081613508442776,0.7460017404999799
400,Adult,relationship,Nominal,LabelEncoder,LabelEncoder,6,0.8014607343875637,0.7369136471249147
401,Adult,relationship,Nominal,LabelEncoder,OneHotEncoder,6,0.8086974001608148,0.7471760764014284
402,Adult,relationship,Nominal,LabelEncoder,TargetEncoder,6,0.8090324309836505,0.7444894616989688
403,Adult,relationship,Nominal,LabelEncoder,HelmertEncoder,6,0.8058161350844277,0.7495347799044983
404,Adult,relationship,Nominal,LabelEncoder,BinaryEncoder,6,0.808295363173412,0.7449998244452471
405,Adult,relationship,Nominal,LabelEncoder,SumEncoder,6,0.8089654248190834,0.7475359636451187
406,Adult,relationship,Nominal,LabelEncoder,JamesSteinEncoder,6,0.8091664433127848,0.7446694053208137
407,Adult,relationship,Nominal,LabelEncoder,HashingEncoder,6,0.797775395336371,0.7327379519280928
408,Adult,relationship,Nominal,LabelEncoder,BaseNEncoder,6,0.808295363173412,0.7449998244452471
409,Adult,relationship,Nominal,LabelEncoder,FrequencyEncoder,6,0.806419190565532,0.744117034830063
410,Adult,relationship,Nominal,OneHotEncoder,LabelEncoder,6,0.7983784508174752,0.7335931543678023
411,Adult,relationship,Nominal,OneHotEncoder,OneHotEncoder,6,0.8070222460466363,0.7469723074916736
412,Adult,relationship,Nominal,OneHotEncoder,TargetEncoder,6,0.8081613508442776,0.7435471088640102
413,Adult,relationship,Nominal,OneHotEncoder,HelmertEncoder,6,0.8082283570088448,0.7520464668351994
414,Adult,relationship,Nominal,OneHotEncoder,BinaryEncoder,6,0.8062851782363978,0.7438461789254043
415,Adult,relationship,Nominal,OneHotEncoder,SumEncoder,6,0.8095684803001876,0.7498457626098471
416,Adult,relationship,Nominal,OneHotEncoder,JamesSteinEncoder,6,0.8082283570088448,0.7435916245335259
417,Adult,relationship,Nominal,OneHotEncoder,HashingEncoder,6,0.7991155186277138,0.7327191424902693
418,Adult,relationship,Nominal,OneHotEncoder,BaseNEncoder,6,0.8062851782363978,0.7438461789254043
419,Adult,relationship,Nominal,OneHotEncoder,FrequencyEncoder,6,0.8048110426159206,0.7432304833273143
420,Adult,relationship,Nominal,TargetEncoder,LabelEncoder,6,0.8076253015277406,0.7433728080735122
421,Adult,relationship,Nominal,TargetEncoder,OneHotEncoder,6,0.8079603323505763,0.7440499478351591
422,Adult,relationship,Nominal,TargetEncoder,TargetEncoder,6,0.8106405789332619,0.7486488553830103
423,Adult,relationship,Nominal,TargetEncoder,HelmertEncoder,6,0.8109756097560976,0.7528715741743911
424,Adult,relationship,Nominal,TargetEncoder,BinaryEncoder,6,0.8052800857678907,0.7477240580233538
425,Adult,relationship,Nominal,TargetEncoder,SumEncoder,6,0.8078933261860091,0.745005467276594
426,Adult,relationship,Nominal,TargetEncoder,JamesSteinEncoder,6,0.810707585097829,0.748693371052526
427,Adult,relationship,Nominal,TargetEncoder,HashingEncoder,6,0.7996515679442509,0.7361662854620601
428,Adult,relationship,Nominal,TargetEncoder,BaseNEncoder,6,0.8052800857678907,0.7477240580233538
429,Adult,relationship,Nominal,TargetEncoder,FrequencyEncoder,6,0.8072902707049049,0.7449684753822078
430,Adult,relationship,Nominal,HelmertEncoder,LabelEncoder,6,0.8009246850710265,0.7364666094859756
431,Adult,relationship,Nominal,HelmertEncoder,OneHotEncoder,6,0.806888233717502,0.7457014164760645
432,Adult,relationship,Nominal,HelmertEncoder,TargetEncoder,6,0.806888233717502,0.7432467848400948
433,Adult,relationship,Nominal,HelmertEncoder,HelmertEncoder,6,0.806888233717502,0.7490651709401709
434,Adult,relationship,Nominal,HelmertEncoder,BinaryEncoder,6,0.8062851782363978,0.7433007052285221
435,Adult,relationship,Nominal,HelmertEncoder,SumEncoder,6,0.8080273385151434,0.7465490951406444
436,Adult,relationship,Nominal,HelmertEncoder,JamesSteinEncoder,6,0.806888233717502,0.7432467848400948
437,Adult,relationship,Nominal,HelmertEncoder,HashingEncoder,6,0.7965022782095953,0.7317103296416677
438,Adult,relationship,Nominal,HelmertEncoder,BaseNEncoder,6,0.8062851782363978,0.7433007052285221
439,Adult,relationship,Nominal,HelmertEncoder,FrequencyEncoder,6,0.8075582953631734,0.746782959150917
440,Adult,relationship,Nominal,BinaryEncoder,LabelEncoder,6,0.8064861967300991,0.7451615856105294
441,Adult,relationship,Nominal,BinaryEncoder,OneHotEncoder,6,0.8070222460466363,0.7457904478150958
442,Adult,relationship,Nominal,BinaryEncoder,TargetEncoder,6,0.809769498793889,0.7472519411339833
443,Adult,relationship,Nominal,BinaryEncoder,HelmertEncoder,6,0.8072902707049049,0.7496050018057061
444,Adult,relationship,Nominal,BinaryEncoder,BinaryEncoder,6,0.8047440364513535,0.7413677220015248
445,Adult,relationship,Nominal,BinaryEncoder,SumEncoder,6,0.8084963816671134,0.7474061785241363
446,Adult,relationship,Nominal,BinaryEncoder,JamesSteinEncoder,6,0.809769498793889,0.7472519411339833
447,Adult,relationship,Nominal,BinaryEncoder,HashingEncoder,6,0.7993165371214151,0.7352164088519723
448,Adult,relationship,Nominal,BinaryEncoder,BaseNEncoder,6,0.8047440364513535,0.7413677220015248
449,Adult,relationship,Nominal,BinaryEncoder,FrequencyEncoder,6,0.8054140980970249,0.7439038612013965
450,Adult,relationship,Nominal,SumEncoder,LabelEncoder,6,0.7994505494505495,0.7355781770394445
451,Adult,relationship,Nominal,SumEncoder,OneHotEncoder,6,0.8054140980970249,0.7453584577264155
452,Adult,relationship,Nominal,SumEncoder,TargetEncoder,6,0.8082283570088448,0.7445916596444765
453,Adult,relationship,Nominal,SumEncoder,HelmertEncoder,6,0.8069552398820692,0.7494733357409413
454,Adult,relationship,Nominal,SumEncoder,BinaryEncoder,6,0.806888233717502,0.7430649602744672
455,Adult,relationship,Nominal,SumEncoder,SumEncoder,6,0.8069552398820692,0.7476550900846675
456,Adult,relationship,Nominal,SumEncoder,JamesSteinEncoder,6,0.808295363173412,0.7447270875968058
457,Adult,relationship,Nominal,SumEncoder,HashingEncoder,6,0.7993835432859823,0.7327153806027045
458,Adult,relationship,Nominal,SumEncoder,BaseNEncoder,6,0.806888233717502,0.7430649602744672
459,Adult,relationship,Nominal,SumEncoder,FrequencyEncoder,6,0.8074912891986062,0.7457384083704506
460,Adult,relationship,Nominal,JamesSteinEncoder,LabelEncoder,6,0.8076253015277406,0.7433728080735122
461,Adult,relationship,Nominal,JamesSteinEncoder,OneHotEncoder,6,0.8079603323505763,0.7440499478351591
462,Adult,relationship,Nominal,JamesSteinEncoder,TargetEncoder,6,0.8106405789332619,0.7486488553830103
463,Adult,relationship,Nominal,JamesSteinEncoder,HelmertEncoder,6,0.8109756097560976,0.7528715741743911
